order_id,order_date,customer_id,customer_segment,region,country,city,category,product,channel,payment_method,fulfillment_status,quantity,unit_price,discount_pct,revenue,cost,profit
ORD-004043,2024-10-09,CUST-1059,Hospital,South,United States,Austin,Wellness,OmegaCare Softgels,Online,Wallet,Delivered,6,26.91,0.12,142.08,58.84,83.24
ORD-004044,2025-09-24,CUST-1236,Distributor,West,United States,San Diego,OTC,PainEase Tablets,Partner,Card,Delivered,11,13.1,0.08,132.57,41.97,90.6
ORD-004045,2024-11-09,CUST-1439,Retail,Central,United States,Denver,OTC,DigestWell Caps,Online,Bank Transfer,Delivered,7,18.55,0.05,123.36,43.88,79.48
ORD-004046,2024-06-13,CUST-1353,Retail,Central,Mexico,Guadalajara,OTC,AllerFree Spray,Retail Store,Wallet,Delivered,1,16.04,0.05,15.24,5.84,9.4
ORD-004047,2025-10-16,CUST-1113,Clinic,South,Mexico,Monterrey,Prescription,GlucoBalance XR,Online,Card,Delivered,2,53.58,0.08,98.59,44.9,53.69
ORD-004048,2025-02-11,CUST-1731,Distributor,South,Mexico,Monterrey,Prescription,RespiraClear,Retail Store,Insurance,Returned,14,34.75,0.12,107.03,46.63,60.4
ORD-004049,2026-05-29,CUST-1576,Clinic,North,United States,Chicago,OTC,DigestWell Caps,Partner,Wallet,Cancelled,1,18.7,0.12,0,0.0,0.0
ORD-004050,2025-07-29,CUST-1176,Clinic,South,Mexico,Monterrey,Wellness,Immunity Gummies,Partner,Card,Delivered,3,17.64,0.05,50.27,19.46,30.81
ORD-004051,2025-12-03,CUST-1134,Clinic,Central,United States,Denver,Devices,Digital Thermometer,Sales Rep,Bank Transfer,Delivered,3,21.88,0,65.64,21.17,44.47
ORD-004052,2025-11-24,CUST-1457,Distributor,West,United States,San Diego,Prescription,GlucoBalance XR,Online,Card,Cancelled,1,63.46,0.08,0,0.0,0.0
ORD-004053,2025-09-20,CUST-1787,Hospital,North,United States,Chicago,Wellness,Vitamin D3 Drops,Retail Store,Card,Delivered,6,25.5,0.1,137.7,55.6,82.1
ORD-004054,2025-11-10,CUST-1187,Retail,North,United States,Chicago,Devices,Pulse Oximeter,Online,Wallet,Returned,6,60.19,0.08,83.06,34.71,48.36
ORD-004055,2024-07-25,CUST-1204,Retail,North,United States,Chicago,Devices,Pulse Oximeter,Partner,Bank Transfer,Delivered,3,56.74,0.05,161.71,59.67,102.04
ORD-004056,2026-04-08,CUST-1650,Clinic,West,United States,Seattle,Wellness,Vitamin D3 Drops,Online,Insurance,Delivered,7,24.75,0.05,164.59,67.04,97.54
ORD-004057,2025-07-27,CUST-1008,Retail,Central,Mexico,Guadalajara,OTC,AllerFree Spray,Retail Store,Card,Delivered,2,16.4,0.12,28.86,10.98,17.89
ORD-004058,2024-12-13,CUST-1017,Clinic,North,United States,New York,Prescription,CardioRelief 10mg,Sales Rep,Wallet,Delivered,8,47.24,0.08,347.69,155.05,192.64
ORD-004059,2026-05-08,CUST-1168,Retail,South,United States,Austin,Prescription,GlucoBalance XR,Partner,Bank Transfer,Cancelled,4,48.71,0.08,0,0.0,0.0
ORD-004060,2024-09-30,CUST-1431,Retail,South,United States,Miami,Devices,Pulse Oximeter,Online,Wallet,Delivered,8,49.15,0.05,373.54,148.5,225.04
ORD-004061,2025-11-25,CUST-1622,Distributor,North,United States,New York,Prescription,CardioRelief 10mg,Retail Store,Bank Transfer,Delivered,13,43.24,0.12,494.67,204.81,289.85
ORD-004062,2024-10-10,CUST-1230,Clinic,West,Canada,Vancouver,Wellness,OmegaCare Softgels,Online,Card,Delivered,7,34.55,0.12,212.83,91.89,120.94
ORD-004063,2025-10-06,CUST-1100,Hospital,West,Canada,Vancouver,Devices,BP Monitor,Retail Store,Bank Transfer,Cancelled,6,79.18,0.05,0,0.0,0.0
ORD-004064,2025-03-15,CUST-1327,Hospital,South,United States,Austin,Prescription,GlucoBalance XR,Retail Store,Card,Cancelled,5,49.13,0.1,0,0.0,0.0
ORD-004065,2024-09-20,CUST-1412,Hospital,North,United States,New York,Prescription,GlucoBalance XR,Partner,Insurance,Delivered,5,53.03,0.03,257.2,114.32,142.87
ORD-004066,2025-02-11,CUST-1068,Hospital,North,United States,New York,Devices,Nebulizer Kit,Partner,Card,Returned,4,68.35,0.08,62.88,27.74,35.15
ORD-004067,2025-10-12,CUST-1642,Retail,Central,United States,Denver,OTC,PainEase Tablets,Partner,Card,Cancelled,2,9.78,0.1,0,0.0,0.0
ORD-004068,2026-02-03,CUST-1517,Clinic,South,Mexico,Monterrey,OTC,DigestWell Caps,Retail Store,Wallet,Returned,1,15.81,0,3.95,1.34,2.61
ORD-004069,2024-08-26,CUST-1089,Distributor,North,Canada,Toronto,Wellness,Protein Plus Sachets,Retail Store,Card,Delivered,18,33.74,0.1,546.59,226.25,320.34
ORD-004070,2024-06-23,CUST-1202,Retail,Central,United States,Kansas City,Devices,BP Monitor,Retail Store,Card,Delivered,8,63.59,0.03,493.46,233.93,259.53
ORD-004071,2026-04-07,CUST-1223,Retail,Central,Mexico,Guadalajara,Devices,Pulse Oximeter,Partner,Insurance,Delivered,8,45.14,0.08,332.23,133.86,198.37
ORD-004072,2025-08-01,CUST-1246,Clinic,Central,United States,Kansas City,Devices,BP Monitor,Online,Card,Delivered,3,63.86,0.05,182.0,84.11,97.9
ORD-004073,2025-06-13,CUST-1296,Clinic,North,Canada,Toronto,Prescription,NeuroCalm Plus,Retail Store,Card,Returned,7,50.21,0.03,85.23,36.84,48.39
ORD-004074,2025-02-01,CUST-1167,Retail,West,United States,Seattle,Wellness,Vitamin D3 Drops,Retail Store,Wallet,Cancelled,2,26.42,0.03,0,0.0,0.0
ORD-004075,2024-10-19,CUST-1485,Retail,South,United States,Miami,Devices,Nebulizer Kit,Retail Store,Card,Delivered,2,63.39,0,126.78,53.52,73.26
ORD-004076,2024-07-15,CUST-1447,Retail,Central,Mexico,Guadalajara,Devices,Nebulizer Kit,Online,Card,Delivered,3,48.94,0.08,135.07,61.54,73.54
ORD-004077,2025-10-28,CUST-1063,Retail,Central,United States,Kansas City,OTC,AllerFree Spray,Retail Store,Card,Delivered,5,17.93,0,89.65,31.44,58.21
ORD-004078,2024-09-29,CUST-1008,Retail,South,United States,Austin,Wellness,Vitamin D3 Drops,Partner,Card,Delivered,5,22.76,0.1,102.42,36.87,65.55
ORD-004079,2026-01-16,CUST-1272,Retail,South,United States,Austin,Prescription,GlucoBalance XR,Retail Store,Insurance,Delivered,3,58.02,0.08,160.14,80.55,79.58
ORD-004080,2025-08-11,CUST-1762,Retail,Central,United States,Kansas City,Prescription,RespiraClear,Online,Bank Transfer,Delivered,2,28.95,0.12,50.95,21.34,29.61
ORD-004081,2026-03-07,CUST-1704,Clinic,West,Canada,Vancouver,Prescription,RespiraClear,Online,Card,Delivered,2,33.78,0.08,62.16,26.47,35.68
ORD-004082,2025-05-22,CUST-1797,Distributor,South,United States,Austin,Wellness,Vitamin D3 Drops,Sales Rep,Wallet,Returned,14,19.15,0.08,61.66,24.18,37.48
ORD-004083,2024-09-30,CUST-1161,Retail,South,United States,Miami,OTC,ColdAway Syrup,Partner,Wallet,Cancelled,7,14.85,0.1,0,0.0,0.0
ORD-004084,2025-12-04,CUST-1679,Clinic,Central,Mexico,Guadalajara,Devices,Digital Thermometer,Online,Insurance,Delivered,7,22.99,0.1,144.84,47.41,97.42
ORD-004085,2024-06-17,CUST-1421,Hospital,Central,United States,Kansas City,Wellness,Protein Plus Sachets,Partner,Bank Transfer,Cancelled,1,34.92,0.05,0,0.0,0.0
ORD-004086,2025-03-13,CUST-1680,Clinic,Central,United States,Denver,Prescription,GlucoBalance XR,Online,Bank Transfer,Delivered,8,53.43,0.12,376.15,165.29,210.86
ORD-004087,2025-06-12,CUST-1773,Retail,West,United States,San Diego,OTC,DigestWell Caps,Online,Insurance,Cancelled,5,19.89,0,0,0.0,0.0
ORD-004088,2025-11-09,CUST-1643,Retail,South,United States,Austin,Prescription,RespiraClear,Online,Card,Delivered,8,36.41,0.1,262.15,101.76,160.39
ORD-004089,2025-07-13,CUST-1510,Clinic,West,United States,San Diego,Devices,Pulse Oximeter,Sales Rep,Card,Returned,4,50.15,0.1,45.13,18.16,26.97
ORD-004090,2025-05-21,CUST-1080,Retail,North,United States,Chicago,OTC,ColdAway Syrup,Partner,Wallet,Delivered,5,14.46,0.05,68.69,23.91,44.77
ORD-004091,2025-07-12,CUST-1789,Hospital,North,Canada,Toronto,Prescription,RespiraClear,Sales Rep,Bank Transfer,Cancelled,8,31.17,0.12,0,0.0,0.0
ORD-004092,2026-02-22,CUST-1798,Retail,Central,United States,Denver,Prescription,NeuroCalm Plus,Retail Store,Wallet,Delivered,5,38.3,0.03,185.75,85.34,100.41
ORD-004093,2026-04-12,CUST-1103,Hospital,West,United States,Seattle,Devices,Pulse Oximeter,Online,Insurance,Cancelled,8,50.17,0.12,0,0.0,0.0
ORD-004094,2024-08-18,CUST-1341,Retail,Central,United States,Kansas City,Devices,Nebulizer Kit,Partner,Bank Transfer,Cancelled,8,49.81,0,0,0.0,0.0
ORD-004095,2026-04-16,CUST-1568,Distributor,Central,United States,Denver,Wellness,Vitamin D3 Drops,Sales Rep,Wallet,Cancelled,1,18.51,0,0,0.0,0.0
ORD-004096,2025-09-29,CUST-1262,Retail,South,United States,Miami,Prescription,CardioRelief 10mg,Sales Rep,Card,Delivered,4,36.27,0.08,133.47,61.06,72.41
ORD-004097,2025-02-09,CUST-1076,Retail,West,United States,San Diego,Prescription,NeuroCalm Plus,Partner,Wallet,Delivered,4,55.85,0.05,212.23,93.43,118.8
ORD-004098,2026-05-08,CUST-1732,Clinic,North,United States,Chicago,Wellness,Immunity Gummies,Retail Store,Insurance,Delivered,4,20.43,0.03,79.27,29.39,49.88
ORD-004099,2025-04-30,CUST-1001,Hospital,North,United States,New York,OTC,AllerFree Spray,Online,Card,Delivered,3,21.87,0.05,62.33,25.0,37.33
ORD-004100,2025-07-08,CUST-1491,Retail,Central,United States,Kansas City,Devices,Digital Thermometer,Online,Wallet,Delivered,7,21.78,0.12,134.16,46.26,87.91
ORD-004101,2025-03-08,CUST-1597,Retail,South,United States,Miami,OTC,ColdAway Syrup,Partner,Card,Delivered,5,14.23,0.08,65.46,22.72,42.74
ORD-004102,2024-12-19,CUST-1283,Distributor,South,United States,Miami,Wellness,Immunity Gummies,Retail Store,Card,Delivered,12,22.6,0,271.2,105.7,165.5
ORD-004103,2025-06-08,CUST-1466,Retail,South,Mexico,Monterrey,Devices,Nebulizer Kit,Partner,Card,Returned,2,61.16,0.03,29.66,12.03,17.63
ORD-004104,2025-01-28,CUST-1624,Hospital,North,United States,New York,Prescription,NeuroCalm Plus,Sales Rep,Card,Delivered,5,57.96,0.12,255.02,106.06,148.97
ORD-004105,2025-01-03,CUST-1674,Retail,North,United States,Chicago,OTC,PainEase Tablets,Retail Store,Bank Transfer,Returned,4,13.86,0.12,12.2,4.44,7.76
ORD-004106,2025-08-13,CUST-1711,Hospital,South,United States,Miami,Wellness,Protein Plus Sachets,Online,Bank Transfer,Cancelled,6,33.06,0,0,0.0,0.0
ORD-004107,2024-06-03,CUST-1115,Clinic,South,Mexico,Monterrey,Wellness,Vitamin D3 Drops,Sales Rep,Bank Transfer,Delivered,1,20.72,0.03,20.1,8.16,11.94
ORD-004108,2025-10-19,CUST-1447,Retail,West,United States,San Diego,Devices,Pulse Oximeter,Retail Store,Card,Delivered,8,54.88,0.12,386.36,159.87,226.49
ORD-004109,2025-01-29,CUST-1125,Retail,North,United States,Chicago,OTC,ColdAway Syrup,Sales Rep,Bank Transfer,Delivered,4,19.25,0.12,67.76,23.72,44.04
ORD-004110,2024-11-19,CUST-1318,Distributor,South,United States,Austin,Wellness,Immunity Gummies,Online,Insurance,Returned,18,23.24,0.12,92.03,32.08,59.96
ORD-004111,2026-01-10,CUST-1092,Distributor,West,Canada,Vancouver,Wellness,Vitamin D3 Drops,Sales Rep,Wallet,Delivered,9,24.39,0.08,201.95,80.84,121.11
ORD-004112,2025-12-13,CUST-1384,Clinic,North,Canada,Toronto,OTC,PainEase Tablets,Online,Bank Transfer,Returned,3,14.68,0,11.01,3.68,7.33
ORD-004113,2025-01-23,CUST-1142,Hospital,South,Mexico,Monterrey,Wellness,Vitamin D3 Drops,Retail Store,Bank Transfer,Returned,3,26.34,0.03,19.16,7.14,12.03
ORD-004114,2025-07-08,CUST-1106,Distributor,South,United States,Miami,Prescription,RespiraClear,Retail Store,Insurance,Delivered,17,33.01,0.03,544.33,217.48,326.86
ORD-004115,2025-03-12,CUST-1434,Retail,Central,Mexico,Guadalajara,OTC,PainEase Tablets,Online,Insurance,Delivered,5,10.51,0.12,46.24,14.69,31.55
ORD-004116,2025-07-01,CUST-1592,Retail,North,United States,New York,Prescription,NeuroCalm Plus,Retail Store,Bank Transfer,Delivered,6,44.94,0.05,256.16,110.05,146.11
ORD-004117,2025-06-19,CUST-1005,Clinic,West,United States,San Diego,Wellness,Immunity Gummies,Partner,Wallet,Delivered,2,22.22,0.1,40.0,14.49,25.51
ORD-004118,2026-04-16,CUST-1354,Clinic,Central,United States,Denver,OTC,AllerFree Spray,Partner,Card,Delivered,8,15.34,0.08,112.9,42.38,70.52
ORD-004119,2025-08-29,CUST-1487,Retail,South,United States,Austin,Prescription,RespiraClear,Online,Bank Transfer,Returned,2,29.31,0.05,13.92,5.75,8.17
ORD-004120,2026-05-03,CUST-1745,Retail,South,United States,Miami,Prescription,NeuroCalm Plus,Online,Card,Cancelled,4,38.87,0.08,0,0.0,0.0
ORD-004121,2026-01-30,CUST-1132,Clinic,South,United States,Austin,Devices,Digital Thermometer,Retail Store,Insurance,Delivered,3,22.77,0,68.31,22.83,45.48
ORD-004122,2024-12-18,CUST-1216,Clinic,North,Canada,Toronto,Prescription,CardioRelief 10mg,Retail Store,Card,Delivered,6,49.17,0.08,271.42,117.92,153.5
ORD-004123,2025-04-19,CUST-1173,Clinic,South,Mexico,Monterrey,Wellness,Protein Plus Sachets,Retail Store,Wallet,Delivered,2,29.29,0.12,51.55,24.18,27.37
ORD-004124,2025-11-21,CUST-1756,Hospital,West,United States,San Diego,Wellness,OmegaCare Softgels,Partner,Insurance,Cancelled,4,33.3,0.1,0,0.0,0.0
ORD-004125,2024-07-21,CUST-1032,Retail,Central,United States,Denver,Devices,Pulse Oximeter,Partner,Card,Delivered,1,51.31,0.08,47.21,18.8,28.4
ORD-004126,2025-12-08,CUST-1522,Clinic,Central,United States,Denver,Prescription,CardioRelief 10mg,Online,Insurance,Returned,6,37.49,0.08,51.74,20.51,31.22
ORD-004127,2024-12-09,CUST-1392,Retail,North,Canada,Toronto,Wellness,OmegaCare Softgels,Sales Rep,Card,Delivered,3,34.67,0.1,93.61,38.79,54.82
ORD-004128,2024-09-21,CUST-1302,Retail,West,Canada,Vancouver,Prescription,RespiraClear,Online,Wallet,Returned,6,39.86,0,59.79,23.47,36.32
ORD-004129,2024-09-17,CUST-1285,Clinic,West,Canada,Vancouver,Prescription,GlucoBalance XR,Retail Store,Bank Transfer,Delivered,3,57.02,0.1,153.95,71.5,82.45
ORD-004130,2026-04-08,CUST-1672,Distributor,South,Mexico,Monterrey,Prescription,GlucoBalance XR,Partner,Bank Transfer,Cancelled,14,53.87,0,0,0.0,0.0
ORD-004131,2026-04-19,CUST-1614,Retail,West,United States,San Diego,Wellness,Immunity Gummies,Retail Store,Card,Returned,8,19.43,0.08,35.75,14.25,21.5
ORD-004132,2025-05-24,CUST-1272,Retail,South,United States,Miami,Wellness,Vitamin D3 Drops,Retail Store,Card,Delivered,3,19.11,0.08,52.74,19.52,33.23
ORD-004133,2026-03-24,CUST-1664,Hospital,West,United States,San Diego,Devices,Digital Thermometer,Partner,Insurance,Cancelled,7,24.77,0,0,0.0,0.0
ORD-004134,2024-09-27,CUST-1512,Retail,North,United States,Chicago,Wellness,Protein Plus Sachets,Online,Insurance,Delivered,2,39.6,0.12,69.7,30.77,38.92
ORD-004135,2025-05-10,CUST-1399,Clinic,South,Mexico,Monterrey,Wellness,Vitamin D3 Drops,Online,Wallet,Cancelled,2,20.97,0.03,0,0.0,0.0
ORD-004136,2024-06-24,CUST-1119,Retail,West,United States,Seattle,Prescription,CardioRelief 10mg,Partner,Card,Delivered,1,45.75,0.1,41.18,17.84,23.34
ORD-004137,2025-01-27,CUST-1582,Retail,South,Mexico,Monterrey,Prescription,RespiraClear,Online,Insurance,Delivered,3,33.89,0.05,96.59,42.55,54.04
ORD-004138,2024-08-06,CUST-1244,Clinic,Central,Mexico,Guadalajara,Prescription,CardioRelief 10mg,Online,Wallet,Delivered,8,37.49,0.05,284.92,118.3,166.62
ORD-004139,2026-01-30,CUST-1050,Retail,South,United States,Miami,OTC,ColdAway Syrup,Partner,Card,Cancelled,4,13.94,0.05,0,0.0,0.0
ORD-004140,2025-12-06,CUST-1195,Retail,North,United States,New York,Wellness,Vitamin D3 Drops,Online,Card,Cancelled,2,26.69,0.12,0,0.0,0.0
ORD-004141,2026-05-26,CUST-1588,Retail,Central,United States,Kansas City,OTC,PainEase Tablets,Partner,Card,Delivered,1,10.46,0,10.46,3.46,7.0
ORD-004142,2024-09-21,CUST-1378,Hospital,West,United States,Seattle,Wellness,Protein Plus Sachets,Online,Card,Returned,1,38.58,0.08,8.87,3.98,4.89
ORD-004143,2025-03-24,CUST-1200,Hospital,South,United States,Austin,Prescription,NeuroCalm Plus,Online,Bank Transfer,Returned,5,42.62,0.05,50.61,23.55,27.06
ORD-004144,2025-02-07,CUST-1151,Clinic,Central,United States,Kansas City,Prescription,NeuroCalm Plus,Online,Wallet,Cancelled,5,46.72,0.1,0,0.0,0.0
ORD-004145,2025-06-20,CUST-1040,Clinic,North,United States,Chicago,OTC,ColdAway Syrup,Partner,Bank Transfer,Cancelled,4,14.27,0,0,0.0,0.0
ORD-004146,2025-05-01,CUST-1662,Hospital,Central,Mexico,Guadalajara,Prescription,CardioRelief 10mg,Online,Card,Delivered,6,40.34,0.1,217.84,87.88,129.95
ORD-004147,2025-12-11,CUST-1318,Retail,Central,United States,Kansas City,Prescription,RespiraClear,Online,Bank Transfer,Delivered,1,33.04,0.1,29.74,12.89,16.84
ORD-004148,2026-04-06,CUST-1421,Clinic,Central,Mexico,Guadalajara,Prescription,RespiraClear,Online,Insurance,Delivered,3,32.09,0.05,91.46,38.15,53.31
ORD-004149,2025-08-26,CUST-1587,Retail,West,United States,San Diego,OTC,PainEase Tablets,Online,Card,Delivered,6,11.36,0.08,62.71,19.83,42.87
ORD-004150,2025-05-09,CUST-1585,Clinic,West,United States,Seattle,Devices,Digital Thermometer,Retail Store,Wallet,Delivered,5,27.91,0.05,132.57,42.43,90.14
ORD-004151,2025-09-11,CUST-1413,Hospital,South,United States,Austin,Prescription,NeuroCalm Plus,Online,Wallet,Cancelled,4,47.37,0.12,0,0.0,0.0
ORD-004152,2024-12-04,CUST-1784,Retail,West,Canada,Vancouver,Wellness,Protein Plus Sachets,Online,Insurance,Delivered,1,47.27,0.03,45.85,18.9,26.96
ORD-004153,2024-08-07,CUST-1059,Distributor,North,United States,Chicago,OTC,DigestWell Caps,Online,Wallet,Cancelled,4,19.86,0.05,0,0.0,0.0
ORD-004154,2025-08-06,CUST-1149,Retail,Central,United States,Denver,OTC,PainEase Tablets,Partner,Wallet,Cancelled,1,11.57,0.1,0,0.0,0.0
ORD-004155,2025-06-02,CUST-1644,Retail,Central,United States,Denver,Prescription,RespiraClear,Sales Rep,Wallet,Delivered,3,32.81,0,98.43,37.68,60.75
ORD-004156,2024-10-09,CUST-1266,Hospital,West,United States,San Diego,Prescription,RespiraClear,Partner,Bank Transfer,Delivered,7,32.1,0.05,213.47,89.7,123.76
ORD-004157,2024-10-10,CUST-1058,Distributor,North,Canada,Toronto,Wellness,Vitamin D3 Drops,Sales Rep,Card,Cancelled,7,21.56,0.03,0,0.0,0.0
ORD-004158,2025-09-26,CUST-1789,Clinic,North,United States,Chicago,Prescription,GlucoBalance XR,Sales Rep,Insurance,Returned,5,50.78,0.08,58.4,25.66,32.73
ORD-004159,2025-04-28,CUST-1471,Retail,North,United States,Chicago,Prescription,CardioRelief 10mg,Partner,Insurance,Delivered,7,38.76,0.12,238.76,103.58,135.18
ORD-004160,2025-06-23,CUST-1720,Distributor,West,Canada,Vancouver,Prescription,CardioRelief 10mg,Partner,Wallet,Delivered,10,44.29,0,442.9,185.71,257.19
ORD-004161,2024-07-19,CUST-1776,Retail,North,United States,Chicago,Prescription,RespiraClear,Retail Store,Card,Delivered,4,38.46,0.03,149.22,57.23,92.0
ORD-004162,2025-05-11,CUST-1137,Clinic,South,United States,Austin,OTC,ColdAway Syrup,Partner,Insurance,Delivered,8,13.25,0.12,93.28,31.37,61.91
ORD-004163,2025-09-24,CUST-1714,Retail,South,Mexico,Monterrey,Prescription,CardioRelief 10mg,Online,Insurance,Delivered,2,39.04,0.05,74.18,30.7,43.47
ORD-004164,2024-11-02,CUST-1104,Retail,Central,Mexico,Guadalajara,Wellness,Protein Plus Sachets,Retail Store,Wallet,Returned,6,33.02,0.08,45.57,21.12,24.45
ORD-004165,2026-05-10,CUST-1352,Retail,North,United States,New York,Prescription,GlucoBalance XR,Online,Bank Transfer,Returned,5,52.26,0.08,60.1,27.53,32.57
ORD-004166,2025-01-23,CUST-1222,Retail,North,United States,New York,Prescription,CardioRelief 10mg,Sales Rep,Bank Transfer,Delivered,8,42.42,0.08,312.21,130.19,182.02
ORD-004167,2024-08-07,CUST-1628,Clinic,North,Canada,Toronto,Wellness,Immunity Gummies,Retail Store,Bank Transfer,Delivered,2,18.82,0.03,36.51,14.5,22.01
ORD-004168,2026-03-08,CUST-1715,Retail,South,Mexico,Monterrey,OTC,ColdAway Syrup,Partner,Card,Returned,5,12.78,0.12,14.06,5.43,8.63
ORD-004169,2024-08-19,CUST-1697,Distributor,Central,Mexico,Guadalajara,Wellness,Vitamin D3 Drops,Online,Insurance,Delivered,2,20.79,0,41.58,15.0,26.58
ORD-004170,2025-05-15,CUST-1727,Clinic,West,United States,Seattle,OTC,ColdAway Syrup,Online,Insurance,Cancelled,7,17.63,0.1,0,0.0,0.0
ORD-004171,2025-09-14,CUST-1008,Hospital,West,United States,Seattle,Prescription,GlucoBalance XR,Retail Store,Bank Transfer,Delivered,4,64.44,0.03,250.03,121.98,128.04
ORD-004172,2025-10-17,CUST-1365,Retail,South,United States,Miami,OTC,PainEase Tablets,Retail Store,Wallet,Delivered,7,11.32,0.12,69.73,24.51,45.22
ORD-004173,2024-11-16,CUST-1170,Retail,West,United States,San Diego,OTC,DigestWell Caps,Online,Insurance,Cancelled,2,19.35,0.03,0,0.0,0.0
ORD-004174,2024-08-18,CUST-1476,Retail,West,United States,San Diego,OTC,PainEase Tablets,Partner,Card,Delivered,7,11.19,0.1,70.5,23.07,47.43
ORD-004175,2026-03-12,CUST-1548,Clinic,South,United States,Austin,OTC,PainEase Tablets,Online,Insurance,Delivered,5,10.45,0.12,45.98,16.37,29.61
ORD-004176,2024-11-29,CUST-1760,Distributor,West,United States,San Diego,OTC,DigestWell Caps,Online,Card,Delivered,4,21.22,0.08,78.09,25.76,52.33
ORD-004177,2024-08-27,CUST-1412,Retail,North,United States,Chicago,Prescription,RespiraClear,Online,Insurance,Cancelled,5,32.09,0.1,0,0.0,0.0
ORD-004178,2025-06-11,CUST-1114,Clinic,South,United States,Austin,Wellness,Vitamin D3 Drops,Online,Bank Transfer,Delivered,3,23.13,0.12,61.06,24.09,36.98
ORD-004179,2024-08-01,CUST-1626,Hospital,Central,United States,Kansas City,OTC,ColdAway Syrup,Sales Rep,Bank Transfer,Delivered,8,13.69,0.03,106.23,40.4,65.83
ORD-004180,2025-12-29,CUST-1655,Clinic,South,United States,Austin,Prescription,RespiraClear,Online,Bank Transfer,Delivered,2,37.57,0,75.14,32.09,43.05
ORD-004181,2024-06-14,CUST-1653,Clinic,North,Canada,Toronto,OTC,PainEase Tablets,Online,Insurance,Delivered,8,11.39,0.1,82.01,27.01,55.0
ORD-004182,2025-02-27,CUST-1788,Hospital,North,United States,Chicago,OTC,AllerFree Spray,Online,Wallet,Delivered,7,18.14,0.1,114.28,42.27,72.01
ORD-004183,2025-04-14,CUST-1312,Clinic,Central,United States,Denver,Prescription,RespiraClear,Sales Rep,Insurance,Delivered,4,32.19,0,128.76,56.66,72.1
ORD-004184,2026-02-07,CUST-1303,Clinic,West,United States,Seattle,Devices,Nebulizer Kit,Sales Rep,Insurance,Cancelled,8,62.93,0.12,0,0.0,0.0
